x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,action
0.5338613390922546,0.26506710052490234,-0.5683741569519043,0.9997219443321228,0.5453104972839355,0.23599320650100708,-0.5555544495582581,0.9994730353355408,0.553925096988678,0.23505836725234985,-0.555694043636322,0.9994750618934631,0.5609257817268372,0.23417726159095764,-0.5557646751403809,0.9994105100631714,0.5200352668762207,0.2373351752758026,-0.5469375848770142,0.9995459914207458,0.5118485689163208,0.23732101917266846,-0.5470072627067566,0.999586284160614,0.505315363407135,0.23733657598495483,-0.5470991134643555,0.9995686411857605,0.5709750652313232,0.2383752167224884,-0.426508367061615,0.9991317391395569,0.499674916267395,0.2440345287322998,-0.392630398273468,0.9995331764221191,0.5489872097969055,0.2886705994606018,-0.5154030919075012,0.9997772574424744,0.5217220783233643,0.29050976037979126,-0.5057001709938049,0.9998086094856262,0.6277493834495544,0.38473665714263916,-0.3476867377758026,0.9995602965354919,0.44877535104751587,0.38643935322761536,-0.2761801779270172,0.9997789263725281,0.6485000848770142,0.583236813545227,-0.3362533748149872,0.9940062761306763,0.4110777974128723,0.5653417110443115,-0.2419247329235077,0.9855023622512817,0.6599057912826538,0.7554244995117188,-0.4298679530620575,0.9808454513549805,0.38823121786117554,0.7446141242980957,-0.3512204885482788,0.9681158661842346,0.6668894290924072,0.8083876371383667,-0.47305142879486084,0.9615640640258789,0.37441083788871765,0.7925069332122803,-0.3886813521385193,0.9452745914459229,0.6512199640274048,0.8075324296951294,-0.5180290937423706,0.9652610421180725,0.3899386525154114,0.8004909753799438,-0.43659842014312744,0.9502152800559998,0.6423457264900208,0.7873819470405579,-0.4497281312942505,0.9689475297927856,0.40319234132766724,0.7821219563484192,-0.37293532490730286,0.9554092884063721,0.5866338014602661,0.6885069608688354,-0.02617499604821205,0.9987415671348572,0.482673704624176,0.6815749406814575,0.026129677891731262,0.9987082481384277,0.584457278251648,0.8892654180526733,-0.2787092328071594,0.6554955840110779,0.45752212405204773,0.8552864193916321,-0.2653607726097107,0.6527734398841858,0.5779274106025696,1.0397734642028809,-0.06368479132652283,0.15764719247817993,0.44735172390937805,1.019545316696167,-0.06443812698125839,0.15245887637138367,0.5785666108131409,1.0535743236541748,-0.04038986191153526,0.11334341764450073,0.45294198393821716,1.037157654762268,-0.04258185625076294,0.10632450878620148,0.5586300492286682,1.12765634059906,-0.11786193400621414,0.11793830245733261,0.4245958924293518,1.1073298454284668,-0.10775476694107056,0.10466865450143814,where
0.5303152799606323,0.26515698432922363,-0.5489274859428406,0.9997907280921936,0.5431727766990662,0.23976999521255493,-0.5334080457687378,0.9995239973068237,0.5517555475234985,0.2401788830757141,-0.5335198640823364,0.9994246959686279,0.5587514042854309,0.2401910424232483,-0.5335609316825867,0.9994462132453918,0.5178112387657166,0.23912644386291504,-0.5235325694084167,0.9995978474617004,0.5093656778335571,0.23899009823799133,-0.523605465888977,0.9995549321174622,0.5027104616165161,0.23892682790756226,-0.5236970782279968,0.9996026158332825,0.5703757405281067,0.2452501654624939,-0.4035272002220154,0.9990496039390564,0.49531933665275574,0.24456369876861572,-0.3648585081100464,0.9994654059410095,0.5457022786140442,0.2922343313694,-0.49696245789527893,0.999749481678009,0.5171166062355042,0.2927767336368561,-0.4860095977783203,0.9997859597206116,0.624884843826294,0.3896765410900116,-0.35235098004341125,0.9992081522941589,0.44696274399757385,0.3844476342201233,-0.23021501302719116,0.9994983673095703,0.6467277407646179,0.5856372117996216,-0.3512779772281647,0.9850316047668457,0.4124433994293213,0.5658552646636963,-0.21053694188594818,0.9566701054573059,0.6586282253265381,0.7611029148101807,-0.4137722849845886,0.9518401026725769,0.3878217935562134,0.7466685175895691,-0.3233147859573364,0.9007498025894165,0.6693235635757446,0.8156636357307434,-0.4561707377433777,0.916387140750885,0.37782472372055054,0.7981349229812622,-0.3569280803203583,0.8577311635017395,0.649823784828186,0.8132169246673584,-0.4918118715286255,0.9254496693611145,0.390017569065094,0.8034102916717529,-0.40294957160949707,0.8698421120643616,0.6412754058837891,0.7977030277252197,-0.42901888489723206,0.9285156726837158,0.40121081471443176,0.7827649712562561,-0.3449594974517822,0.8796389102935791,0.5830415487289429,0.6742350459098816,-0.04854770004749298,0.9988401532173157,0.4840320944786072,0.6691810488700867,0.048602376133203506,0.9985540509223938,0.6008457541465759,0.8193087577819824,-0.48077622056007385,0.785748302936554,0.4343605041503906,0.7780381441116333,-0.4132046401500702,0.6208812594413757,0.5865572690963745,1.0204086303710938,-0.29879385232925415,0.44149503111839294,0.46030348539352417,0.9687662124633789,-0.20883338153362274,0.27681031823158264,0.5847989916801453,1.043136715888977,-0.2823377847671509,0.37464389204978943,0.47585806250572205,0.9907563924789429,-0.19032974541187286,0.27893006801605225,0.5649789571762085,1.1204512119293213,-0.40761032700538635,0.3589022755622864,0.4298853278160095,1.0642093420028687,-0.2919101119041443,0.23828117549419403,where
0.5286043286323547,0.263818621635437,-0.4445206820964813,0.9997914433479309,0.5409723520278931,0.23919233679771423,-0.4267655313014984,0.9994841814041138,0.5492588877677917,0.23967206478118896,-0.426889568567276,0.9994155168533325,0.5562068819999695,0.2402174472808838,-0.4269600808620453,0.9993940591812134,0.5150576233863831,0.23869213461875916,-0.4242921769618988,0.999575674533844,0.5075499415397644,0.2387353479862213,-0.424389123916626,0.9995641112327576,0.5016804337501526,0.23874911665916443,-0.4244637191295624,0.9995970129966736,0.566115140914917,0.24707362055778503,-0.29867762327194214,0.999152421951294,0.49375420808792114,0.24445202946662903,-0.293669730424881,0.9995594620704651,0.5443118810653687,0.290164589881897,-0.3933199346065521,0.9997860789299011,0.514785647392273,0.29120635986328125,-0.3921303451061249,0.9998317956924438,0.6238675117492676,0.390800416469574,-0.2432750165462494,0.9992781281471252,0.4444613754749298,0.38743075728416443,-0.20248232781887054,0.9995063543319702,0.6459799408912659,0.5914469361305237,-0.22021998465061188,0.9735963344573975,0.4070386290550232,0.5683455467224121,-0.18845076858997345,0.9643093347549438,0.6615650057792664,0.7589043378829956,-0.29428890347480774,0.9295551776885986,0.38014066219329834,0.7514674663543701,-0.27875804901123047,0.8958798050880432,0.669322669506073,0.810112476348877,-0.3288860023021698,0.8911301493644714,0.3668358325958252,0.8059428334236145,-0.304974764585495,0.857475996017456,0.6558133363723755,0.8090277910232544,-0.36499348282814026,0.9038427472114563,0.38138896226882935,0.8078098893165588,-0.3490515351295471,0.869221031665802,0.6477958559989929,0.79405277967453,-0.31008675694465637,0.9099127054214478,0.39286917448043823,0.7933491468429565,-0.2977522015571594,0.8801348209381104,0.585425615310669,0.6766340732574463,-0.02244461141526699,0.9986380934715271,0.47991564869880676,0.6767799258232117,0.022527633234858513,0.9983376264572144,0.6022630333900452,0.8330104351043701,-0.48902562260627747,0.8125908970832825,0.4351881146430969,0.8000033497810364,-0.4545575976371765,0.7179149985313416,0.5809022188186646,1.0191010236740112,-0.3313096761703491,0.39022183418273926,0.48220694065093994,0.9804971218109131,-0.28694090247154236,0.2823757529258728,0.5740196704864502,1.034130334854126,-0.31372079253196716,0.3968825936317444,0.4970104694366455,0.9938036799430847,-0.26838409900665283,0.30938035249710083,0.5724846720695496,1.1314287185668945,-0.4045836329460144,0.3249444365501404,0.4722397029399872,1.0942171812057495,-0.34633421897888184,0.23950885236263275,where
0.5266736149787903,0.2643789052963257,-0.531779408454895,0.9998685121536255,0.5394585132598877,0.23992681503295898,-0.5151532888412476,0.9996050000190735,0.547423779964447,0.2401556372642517,-0.5152806639671326,0.9995536208152771,0.5541393756866455,0.24049481749534607,-0.515352725982666,0.9995359182357788,0.5146322846412659,0.2400914430618286,-0.5105351805686951,0.9996747970581055,0.506794273853302,0.2401060163974762,-0.510594367980957,0.9996545314788818,0.5010128617286682,0.24014997482299805,-0.5106635093688965,0.9996697902679443,0.5639244318008423,0.24681496620178223,-0.38465258479118347,0.9994022846221924,0.49379265308380127,0.24472898244857788,-0.37042519450187683,0.99967360496521,0.5422518253326416,0.2905537188053131,-0.479733943939209,0.9998887777328491,0.5128748416900635,0.29162126779556274,-0.47589918971061707,0.9999064207077026,0.6202375888824463,0.3912905156612396,-0.3204640746116638,0.9993583559989929,0.44220247864723206,0.3813151717185974,-0.2594490051269531,0.9995713829994202,0.6455535888671875,0.586482584476471,-0.30721208453178406,0.9862258434295654,0.40718549489974976,0.5652506947517395,-0.24664919078350067,0.9789068102836609,0.6607282757759094,0.7570469379425049,-0.3739566206932068,0.9578332901000977,0.3830438256263733,0.7538051605224609,-0.3312269449234009,0.9269458651542664,0.6690847873687744,0.8083889484405518,-0.41338276863098145,0.9285795092582703,0.37107574939727783,0.8077690601348877,-0.3579552173614502,0.8917285203933716,0.6549097299575806,0.8066838383674622,-0.4476158916950226,0.9377408623695374,0.3838033676147461,0.8089694976806641,-0.4033960700035095,0.901158332824707,0.6465277671813965,0.7914353013038635,-0.38939061760902405,0.941087543964386,0.39531633257865906,0.7944788336753845,-0.3511178493499756,0.9110932946205139,0.5800281763076782,0.6690747737884521,-0.029097920283675194,0.998961329460144,0.4758698344230652,0.6654566526412964,0.029119716957211494,0.998891294002533,0.5912361741065979,0.8210588097572327,-0.5019568204879761,0.8556290864944458,0.4311491549015045,0.8106553554534912,-0.45947566628456116,0.797666072845459,0.5918955206871033,0.9928333163261414,-0.279615193605423,0.4479914605617523,0.4708026647567749,1.00136137008667,-0.23443512618541718,0.40983596444129944,0.5978417992591858,1.034041404724121,-0.25805750489234924,0.4092329740524292,0.48561763763427734,1.0184286832809448,-0.21284575760364532,0.3721979856491089,0.5965102910995483,1.1303385496139526,-0.3588166832923889,0.35133105516433716,0.4571763277053833,1.1147066354751587,-0.30548223853111267,0.3020040988922119,where
0.5268930196762085,0.26738616824150085,-0.4595728814601898,0.9998846054077148,0.5394719243049622,0.24143877625465393,-0.4445444345474243,0.9996850490570068,0.5479700565338135,0.2414281666278839,-0.4446551501750946,0.9996614456176758,0.5546175837516785,0.24100729823112488,-0.44468629360198975,0.9996315240859985,0.5129022598266602,0.24076420068740845,-0.44031012058258057,0.9997535347938538,0.5043336749076843,0.24002665281295776,-0.4404012858867645,0.9997641444206238,0.49828264117240906,0.23948803544044495,-0.4404982030391693,0.9997778534889221,0.5642519593238831,0.24558761715888977,-0.32804733514785767,0.9994496703147888,0.49169299006462097,0.24418115615844727,-0.3147900402545929,0.9997252821922302,0.541257917881012,0.2925868034362793,-0.41226696968078613,0.9998595714569092,0.5128656625747681,0.2937282919883728,-0.4086376130580902,0.9999005794525146,0.6200941801071167,0.3902731239795685,-0.2697402238845825,0.9996127486228943,0.437688946723938,0.38527971506118774,-0.22113560140132904,0.9998289346694946,0.6457927227020264,0.5844553709030151,-0.25120750069618225,0.9856365919113159,0.40341877937316895,0.5709677934646606,-0.2086561620235443,0.9751639366149902,0.6648094654083252,0.7614660859107971,-0.31625425815582275,0.9611800909042358,0.3807182312011719,0.7532014846801758,-0.2814183831214905,0.9341970086097717,0.673299252986908,0.8171188235282898,-0.3502773642539978,0.9297167062759399,0.36878031492233276,0.8098636865615845,-0.3045980632305145,0.897925078868866,0.657842218875885,0.8153711557388306,-0.3838921785354614,0.9384112358093262,0.3820836842060089,0.8116358518600464,-0.34604477882385254,0.9069287180900574,0.6499886512756348,0.8000777959823608,-0.3313099443912506,0.9428264498710632,0.3948170244693756,0.7907842397689819,-0.2992268204689026,0.9138478636741638,0.5777595043182373,0.6735634803771973,-0.020652620121836662,0.9981940388679504,0.4746287167072296,0.6745176315307617,0.020864436402916908,0.9985777139663696,0.6037513613700867,0.8013623952865601,-0.4744652211666107,0.7844390869140625,0.4275544583797455,0.7811379432678223,-0.4281637966632843,0.7866621613502502,0.5975867509841919,0.9701768159866333,-0.33994320034980774,0.43779611587524414,0.4504851996898651,1.008619785308838,-0.36258450150489807,0.5731375813484192,0.5923390984535217,1.0191659927368164,-0.3266228437423706,0.43352875113487244,0.4648866355419159,1.0361608266830444,-0.35756152868270874,0.501715362071991,0.5879477858543396,1.1099660396575928,-0.4411177933216095,0.38608571887016296,0.430634468793869,1.1159088611602783,-0.4884762763977051,0.48007282614707947,where
0.5269787311553955,0.26822274923324585,-0.5389292240142822,0.9998264908790588,0.5379489064216614,0.2399202585220337,-0.5214078426361084,0.999492883682251,0.5460447072982788,0.2393137812614441,-0.5215467214584351,0.9994476437568665,0.5526331663131714,0.23883101344108582,-0.5215868353843689,0.9994062185287476,0.5122346878051758,0.24045109748840332,-0.5186576247215271,0.9996042847633362,0.5039718151092529,0.24034062027931213,-0.5186993479728699,0.9996126294136047,0.497954398393631,0.24030551314353943,-0.5187814831733704,0.9996300935745239,0.5608798861503601,0.24329811334609985,-0.38461387157440186,0.9991563558578491,0.4909687340259552,0.24670907855033875,-0.37857335805892944,0.9996167421340942,0.5411107540130615,0.29255157709121704,-0.4838743805885315,0.9998111128807068,0.5133563280105591,0.293917715549469,-0.48243486881256104,0.9998666048049927,0.616608202457428,0.38750752806663513,-0.3043295741081238,0.9991981387138367,0.43602830171585083,0.3861796259880066,-0.2724471688270569,0.9996353387832642,0.6413195729255676,0.5845395922660828,-0.2751656174659729,0.9872545599937439,0.3969990015029907,0.5690380334854126,-0.26131099462509155,0.9855158925056458,0.6605095863342285,0.7544443607330322,-0.3505914509296417,0.9682037234306335,0.37762218713760376,0.7592207193374634,-0.3500809967517853,0.9577282071113586,0.6704771518707275,0.8084896802902222,-0.3871473968029022,0.9433584213256836,0.3685030937194824,0.8107644319534302,-0.37985411286354065,0.9309083819389343,0.6568288207054138,0.8045241236686707,-0.42699605226516724,0.9506440758705139,0.38663458824157715,0.8136486411094666,-0.4227542281150818,0.9371152520179749,0.648331344127655,0.7871764302253723,-0.3683660328388214,0.9537048935890198,0.3963894248008728,0.7979322075843811,-0.36866283416748047,0.9416715502738953,0.5766104459762573,0.6752220392227173,-0.014090310782194138,0.9972303509712219,0.4726203978061676,0.675812840461731,0.014172032475471497,0.9976128339767456,0.6029968857765198,0.8357415199279785,-0.42748934030532837,0.8616898655891418,0.4355247914791107,0.8439587950706482,-0.4104509949684143,0.8511669635772705,0.5877809524536133,1.0065832138061523,-0.23310863971710205,0.49855607748031616,0.4566666781902313,1.0507621765136719,-0.25223439931869507,0.5590554475784302,0.5791766047477722,1.0559179782867432,-0.21415144205093384,0.3973950743675232,0.4692899286746979,1.0717720985412598,-0.23797224462032318,0.39346811175346375,0.5827751755714417,1.1460245847702026,-0.32085055112838745,0.39900267124176025,0.4411410093307495,1.1625914573669434,-0.35342830419540405,0.4216400384902954,where
0.5252569317817688,0.2636537551879883,-0.5057798027992249,0.9997841715812683,0.5364388823509216,0.2385389506816864,-0.48728013038635254,0.999344527721405,0.5440015196800232,0.23857781291007996,-0.4874039590358734,0.999281108379364,0.55030757188797,0.23831188678741455,-0.48742997646331787,0.9992234706878662,0.5110611915588379,0.23847398161888123,-0.4837596118450165,0.9995052814483643,0.5028595924377441,0.23824480175971985,-0.48381277918815613,0.9995203018188477,0.4966270625591278,0.23827943205833435,-0.4838921129703522,0.9995397329330444,0.5575326085090637,0.24372196197509766,-0.3521064817905426,0.9988476037979126,0.4891284108161926,0.24472221732139587,-0.3419701159000397,0.9994969367980957,0.5388162136077881,0.28825053572654724,-0.451262891292572,0.999698281288147,0.5110960602760315,0.2900211215019226,-0.44862914085388184,0.9998049139976501,0.6150427460670471,0.3894500136375427,-0.2705124020576477,0.9990377426147461,0.4336114525794983,0.38477662205696106,-0.23781830072402954,0.9996227025985718,0.6388115286827087,0.582737922668457,-0.25425076484680176,0.9848614931106567,0.3946292996406555,0.5725889205932617,-0.2357288897037506,0.9809081554412842,0.6609668731689453,0.7467957735061646,-0.3482195734977722,0.9597707986831665,0.3790934085845947,0.762218713760376,-0.34116581082344055,0.9437240958213806,0.672071099281311,0.802027702331543,-0.38769036531448364,0.9274730682373047,0.3688811659812927,0.8120387196540833,-0.3729921281337738,0.9099531769752502,0.6585255861282349,0.8011252880096436,-0.42273759841918945,0.9367285370826721,0.38745570182800293,0.8140236139297485,-0.4144675135612488,0.9179075956344604,0.649523138999939,0.7819193005561829,-0.3642638027667999,0.9410892724990845,0.3984304368495941,0.7983036637306213,-0.3596290349960327,0.9215682148933411,0.5702579617500305,0.6722824573516846,-0.00763624906539917,0.997664213180542,0.46589505672454834,0.6774612665176392,0.007821297273039818,0.9981288313865662,0.5940214991569519,0.8049178123474121,-0.45535808801651,0.8365108966827393,0.4526304304599762,0.8364197015762329,-0.43565669655799866,0.8396374583244324,0.5843236446380615,1.0095244646072388,-0.32652080059051514,0.5723209381103516,0.4512251019477844,1.0708972215652466,-0.34918102622032166,0.6164316534996033,0.5791140794754028,1.0632753372192383,-0.31554290652275085,0.5227843523025513,0.45786839723587036,1.0968313217163086,-0.3436979353427887,0.46794313192367554,0.5892062187194824,1.1468607187271118,-0.45199349522590637,0.5129212737083435,0.44494515657424927,1.184860348701477,-0.49733787775039673,0.519368052482605,where
0.524696946144104,0.2655830383300781,-0.4754440188407898,0.9999158382415771,0.5352782607078552,0.23954850435256958,-0.4555804133415222,0.9998047947883606,0.5426191687583923,0.23955437541007996,-0.4556416869163513,0.9998059868812561,0.5485851168632507,0.2392454445362091,-0.45569315552711487,0.9997798800468445,0.5099416375160217,0.23958992958068848,-0.45460325479507446,0.9998506307601929,0.5010035634040833,0.23940086364746094,-0.45472612977027893,0.9998643398284912,0.4945261478424072,0.23937544226646423,-0.4548041522502899,0.9998570680618286,0.5556625127792358,0.24444040656089783,-0.31295156478881836,0.9996950626373291,0.4864230751991272,0.24457260966300964,-0.31616440415382385,0.9998584985733032,0.5378164649009705,0.2910532057285309,-0.4183137118816376,0.9999086856842041,0.5097473859786987,0.29286816716194153,-0.4194079041481018,0.9999353885650635,0.6110038161277771,0.388603150844574,-0.23326662182807922,0.9997217059135437,0.42922917008399963,0.3818154036998749,-0.20643101632595062,0.9998317956924438,0.6372172236442566,0.5815284848213196,-0.20958110690116882,0.9905185103416443,0.39182353019714355,0.5698777437210083,-0.1990056186914444,0.9841026663780212,0.6590506434440613,0.7451536059379578,-0.30947884917259216,0.9712236523628235,0.3694877624511719,0.7541753649711609,-0.29631099104881287,0.9495509266853333,0.6706923246383667,0.7985963821411133,-0.34825369715690613,0.945838987827301,0.3593577742576599,0.8055543899536133,-0.3241328299045563,0.9189907312393188,0.658585250377655,0.7993993163108826,-0.3827460706233978,0.9525349140167236,0.37400007247924805,0.8052330017089844,-0.36853089928627014,0.9265701174736023,0.6509939432144165,0.7809233665466309,-0.3251666724681854,0.9565801620483398,0.38317549228668213,0.7917471528053284,-0.31514453887939453,0.9315273761749268,0.5719072818756104,0.673448383808136,-0.015931863337755203,0.9993869066238403,0.46325862407684326,0.6750991940498352,0.016082795336842537,0.9993501305580139,0.5715168714523315,0.8337934017181396,-0.44026726484298706,0.7545263171195984,0.47560620307922363,0.8207403421401978,-0.43422722816467285,0.6967672109603882,0.5715928673744202,1.0447458028793335,-0.36592480540275574,0.3445344567298889,0.4626242518424988,1.0382418632507324,-0.35294002294540405,0.2979612648487091,0.5696814060211182,1.0682181119918823,-0.3592827320098877,0.3697408139705658,0.4637834131717682,1.0611109733581543,-0.34481891989707947,0.31228747963905334,0.5555891990661621,1.1483361721038818,-0.49162209033966064,0.2962653636932373,0.45765992999076843,1.1465537548065186,-0.46855559945106506,0.2546055018901825,where
0.5183947682380676,0.2566954493522644,-0.4385192394256592,0.9999189376831055,0.5286655426025391,0.22914454340934753,-0.4214017987251282,0.9998284578323364,0.5358588695526123,0.22854667901992798,-0.42143741250038147,0.9998438358306885,0.542827844619751,0.22794681787490845,-0.4215409457683563,0.9998207688331604,0.503686249256134,0.22999167442321777,-0.41954997181892395,0.9998432397842407,0.49516451358795166,0.22990518808364868,-0.41967344284057617,0.9998565912246704,0.48869743943214417,0.23000845313072205,-0.4197944700717926,0.9998412132263184,0.5496220588684082,0.234358549118042,-0.29001617431640625,0.9997555613517761,0.4810187518596649,0.23767989873886108,-0.2864132523536682,0.9998626708984375,0.532174825668335,0.2816406488418579,-0.3854997158050537,0.9999227523803711,0.5042850375175476,0.282213419675827,-0.3845905065536499,0.9999344348907471,0.6087160110473633,0.38451653718948364,-0.21366755664348602,0.999832034111023,0.4260863661766052,0.37701424956321716,-0.2016310840845108,0.999850869178772,0.6318842172622681,0.578616738319397,-0.1768864393234253,0.9957596659660339,0.38563665747642517,0.564564049243927,-0.16669970750808716,0.992371678352356,0.6592268347740173,0.7465323209762573,-0.27094265818595886,0.9890072345733643,0.3646520972251892,0.7458740472793579,-0.23947395384311676,0.9780076146125793,0.6716930866241455,0.8022333383560181,-0.3080436587333679,0.9767622351646423,0.3549700379371643,0.801939070224762,-0.26660993695259094,0.9621009230613708,0.6621003150939941,0.8029183149337769,-0.3511342406272888,0.9794768691062927,0.3699028491973877,0.8062790632247925,-0.3151225745677948,0.965353786945343,0.6547897458076477,0.784743070602417,-0.2903999984264374,0.9819765090942383,0.37860363721847534,0.7866905927658081,-0.25987035036087036,0.9688410758972168,0.565985918045044,0.6887433528900146,-0.010102991946041584,0.9995470643043518,0.4590541124343872,0.6890673637390137,0.010136851109564304,0.9993436932563782,0.5759867429733276,0.8748309016227722,-0.34764739871025085,0.8117083311080933,0.4540848135948181,0.8444802165031433,-0.34012606739997864,0.7402240037918091,0.5651917457580566,1.0854167938232422,-0.23673297464847565,0.31527945399284363,0.4460166394710541,1.0421556234359741,-0.16616973280906677,0.1688799113035202,0.5629913210868835,1.1077383756637573,-0.22349108755588531,0.281076043844223,0.4444560408592224,1.0569907426834106,-0.1439041644334793,0.18900050222873688,0.5486851334571838,1.1923173666000366,-0.3127250671386719,0.1835232526063919,0.4408584237098694,1.1554540395736694,-0.1949324905872345,0.10336632281541824,where
0.5165109634399414,0.2548525035381317,-0.43829700350761414,0.9998548030853271,0.5258033275604248,0.22760415077209473,-0.41738083958625793,0.9997138381004333,0.532903790473938,0.22680893540382385,-0.4174055755138397,0.9997232556343079,0.5395444631576538,0.22610419988632202,-0.41751429438591003,0.9996916055679321,0.5015109777450562,0.2288731336593628,-0.41858017444610596,0.9997442364692688,0.49263104796409607,0.2289697229862213,-0.41871756315231323,0.9997647404670715,0.4857528507709503,0.22926560044288635,-0.4188651144504547,0.9997534155845642,0.5457866191864014,0.23264354467391968,-0.2703464925289154,0.9995734095573425,0.47813406586647034,0.23768660426139832,-0.27907055616378784,0.9997827410697937,0.5298569202423096,0.27966904640197754,-0.3790908753871918,0.9998599290847778,0.5026362538337708,0.28150674700737,-0.381756991147995,0.9998844861984253,0.6050889492034912,0.38263019919395447,-0.177549809217453,0.9997888207435608,0.42504894733428955,0.3774173855781555,-0.1996801793575287,0.9998286962509155,0.6288695931434631,0.5753822922706604,-0.13621008396148682,0.9948961138725281,0.38373368978500366,0.5650783777236938,-0.18039990961551666,0.9931249618530273,0.6559348702430725,0.7415750622749329,-0.25963273644447327,0.9852901697158813,0.3634880781173706,0.7435572743415833,-0.2828899621963501,0.9768311977386475,0.6679671406745911,0.7992275953292847,-0.3015752136707306,0.9695422053337097,0.35180312395095825,0.7969256639480591,-0.3176194727420807,0.9607715606689453,0.657243013381958,0.7992717623710632,-0.3507150411605835,0.9729384183883667,0.3656299114227295,0.8018948435783386,-0.36949291825294495,0.9639140963554382,0.6514434218406677,0.7810971736907959,-0.2821947932243347,0.976132333278656,0.3766200542449951,0.7825214266777039,-0.30485665798187256,0.9669861793518066,0.5647579431533813,0.7020090818405151,0.0004572647449094802,0.9997257590293884,0.45429131388664246,0.7000356316566467,-0.0003771423944272101,0.9996156692504883,0.5743396282196045,0.8819286823272705,-0.4241076111793518,0.7754513025283813,0.4643628001213074,0.8583974838256836,-0.46672213077545166,0.7259994149208069,0.5494691133499146,1.106069564819336,-0.36283206939697266,0.26150280237197876,0.4443923234939575,1.0618504285812378,-0.36915460228919983,0.1727200150489807,0.5430035591125488,1.1345363855361938,-0.3560914099216461,0.2862863540649414,0.4415696859359741,1.0832735300064087,-0.3561652600765228,0.19668331742286682,0.5372177958488464,1.202563762664795,-0.4616090953350067,0.17222939431667328,0.4445234537124634,1.1661620140075684,-0.43781301379203796,0.11805164068937302,where
